rm;titulo;id_projeto;projeto;tipo_rm;is_backlog
20289;Reunião TCE - CD;3;Alpha;Atendimento;0
20290;Exclusão empresa de cobrança - matrículas incluídas fora do prazo;17;GSAN;Atendimento;0
20291;Planilha clientes negativados;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20292;O envio de email da conta está exibindo o 4 em vez de Abril para o mês;17;GSAN;Corretiva;0
20293;TRAVAMENTO DAS ATUALIZAÇÕES CADASTRAIS :: ROTA DE LEITURA;17;GSAN;Corretiva;0
20294;RD 12/2016;17;GSAN;Atendimento;0
20295;LEVANTAMENTO DE INFORMAÇÕES PARA INCLUSÃO NO CODIGO 43;17;GSAN;Atendimento;0
20296;RD 12/2016;17;GSAN;Atendimento;0
20297;Planilha Pagamentos do Governo .;17;GSAN;Atendimento;0
20298;ACESSO A PAGINA DO ALPHA;3;Alpha;Atendimento;0
20299;GSANEOS - RESTABELECIMENTO COM HD;17;GSAN;Evolutiva;0
20300;REGISTRAR TRANSAÇÕES NO SISTEMA;17;GSAN;Evolutiva;0
20301;282 - ATU. DADOS IMOVEL PELO RECADASTRAMENTO;17;GSAN;Corretiva;0
20302;3 - GERAR DADOS PARA LEITURA;17;GSAN;Atendimento;0
20303;Liberação de Centro de Custo;3;Alpha;Atendimento;0
20304;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20305;ALTERAÇÃO DE EMAIL DE USUÁRIO NO ATENDIMENTO;3;Alpha;Atendimento;0
20306;Inserir novo colaborador da GPA no Site 130.;3;Alpha;Atendimento;0
20307;INCOSISTÊNCIA EM CONSULTA OC INTERNA A365662  NO ALPHA;3;Alpha;Atendimento;0
20308;VOLUME CONSUMIDO MARÇO;17;GSAN;Atendimento;0
20309;Acesso retificação Carteira Condomínio;17;GSAN;Atendimento;0
20310;Informações de histograma de faturamento para estudo da tarifa miníma;17;GSAN;Atendimento;0
20311;COMPOSIÇÃO DO RELATÓRIO DA ARRECADAÇÃO;17;GSAN;Corretiva;0
20312;Acompanhamento do Projeto BRK;67;Gerencial GSC;Atendimento;0
20313;Controle de Normas - Etapa 4;72;Controle de Normas;Evoluções e Novos Projetos;0
20314;RETIRAR CODIGO 42 - 6343945;17;GSAN;Atendimento;0
20315;Bloqueio na Aprovação de Empregados;28;SIC - Sist. Integrados Compesa;Correções;0
20316;Importar planilha de terceirizados mão de obra indireta;28;SIC - Sist. Integrados Compesa;Atendimento;0
20318;Ajuste Relatório Região de Desenvolvimento;20;SIM;Evoluções e Novos Projetos;0
20319;COMANDO BRK;17;GSAN;Atendimento;0
20320;LEVANTAR MATRICULAS QUE TIVERAM FATURAS GERADAS DEVIDO A ALTERAÇÃO NO TIPO DE DEBITO CARRO-PIPA PARTICULAR;17;GSAN;Atendimento;0
20321;Criação de views para consultas;20;SIM;Evoluções e Novos Projetos;0
20322;Correção tela de simular calculo de conta;17;GSAN;Corretiva;0
20323;Desenvolvimento-RM18599: Evolutiva das Funcionalidade relativas a REGISTRO DE ATENDIMENTO e ORDEM DE SERVIÇO;17;GSAN;Desenvolvimento;0
20324;Atualizar projeto e seq. ativ. das OS’s ativas do site 123.;3;Alpha;Atendimento;0
20325;Alteração automática do Status de Ordem de Compra;3;Alpha;Atendimento;0
20326;Realização de teste de segurança;76;Netbase;Atendimento;0
20327;URGENTE: VERIFICAR VIGENCIA CADASTRADA PARA ATUALIZAÇÃO DAS TARIFAS NO SISTEMA;17;GSAN;Corretiva;0
20328;Identificação dos Grupos das Matrículas em Anexo;17;GSAN;Atendimento;0
20329;Análise, definição de requisitos e elaboração de solução de processos para sistema de bônus e fidelização, e setorização comercial da Compesa;67;Gerencial GSC;Consultoria;0
20330;LEVANTAR MATRICULAS QUE TIVERAM FATURAS GERADAS COM A TARIFA REAJUSTADA COM VIGENCIA A PARTIR DE 20/05/2018;17;GSAN;Atendimento;0
20331;Link Chamados de Engenharia no Site;28;SIC - Sist. Integrados Compesa;Atendimento;0
20332;EMISSÃO RELATÓRIO DE DÉBITO LOC. 341.SETOR 743 QUADRA 166 - EMPREENDIMENTO MÉRCIA DE ALBUQUERQUE;17;GSAN;Atendimento;0
20333;Sprint 201804-02 - Reuniões de Monitoramento;67;Gerencial GSC;Reunião;0
20334;Boletos não registrados;17;GSAN;Atendimento;0
20335;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20336;Query contendo todas as matrículas para análise das subcategorias após a implantação da Norma GCM-NI-001-01;17;GSAN;Atendimento;0
20337;Alteração dos projetos e seq. Ativ. das OC’s da planilha anexa.;3;Alpha;Atendimento;0
20338;Arrecadação Diária;17;GSAN;Corretiva;0
20339;Erro ao Gerar o DE/PARA;3;Alpha;Atendimento;0
20340;Acesso ao Alpha;3;Alpha;Atendimento;0
20341;Alteração no Relatório para o Boletim de Medição;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20342;Correção do Sistema SIC COMUNICADOS ARPE;28;SIC - Sist. Integrados Compesa;Correções;0
20343;Descrição de Atividades de forma "invisível";28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20344;Compromisso Recorrente;13;JUSCOMPESA;Atendimento;0
20345;Exportação de Dados Cadastrais do Cliente;17;GSAN;Atendimento;0
20346;Exportação de Dados Cadastrais do Imóvel/Ligação;17;GSAN;Atendimento;0
20347;Exportação de Dados Histórico de Cobrança;17;GSAN;Atendimento;0
20348;Exportação de Dados Histórico de Consumo;17;GSAN;Atendimento;0
20349;Exportação de Dados Histórico de Débitos;17;GSAN;Atendimento;0
20350;Exportação de Dados Histórico de Créditos;17;GSAN;Atendimento;0
20351;Exportação de Dados Histórico de Contas/Faturas;17;GSAN;Atendimento;0
20352;Exportação de Dados Histórico Pagamentos;17;GSAN;Atendimento;0
20353;Exportação de Dados Histórico de Ordens de Serviço;17;GSAN;Atendimento;0
20354;Exportação de Dados Histórico de Parcelamento;17;GSAN;Atendimento;0
20355;Exportação de Dados Histórico de RAs;17;GSAN;Atendimento;0
20356;Erro usúario SRS;28;SIC - Sist. Integrados Compesa;Correções;0
20357;Trocar confirmador de formulario despesa;3;Alpha;Atendimento;0
20358;ATUALIZAÇÃO PLANILHA OPERACIONAL IEPA | gsan (padrão) VW_RA_PPP_ESGOTO_IEPA_RESUMO;17;GSAN;Atendimento;0
20359;Acesso aos imóveis de Varejo para Zé Roberto;17;GSAN;Atendimento;0
20360;query conforme modelo em anexo;39;GABI;Atendimento;0
20361;Criação de Login;3;Alpha;Atendimento;0
20362;GSANAS | Problema de encerramento dos novos serviços disponibilizados.;17;GSAN;Atendimento;0
20363;Melhorar funcionalidade do Juscompesa-GGR;13;JUSCOMPESA;Atendimento;0
20365;Tela Negativação;38;BI Desenvolvimento;Atendimento;0
20366;Plano de Aplicação Mensagem de limite extrapolado ao confirma OC;3;Alpha;Atendimento;0
20367;Comando BRK;17;GSAN;Atendimento;0
20368;Autorização de acesso ao colaborador do Apoio Técnico da DRI, Jair Afonso;3;Alpha;Atendimento;0
20369;INCLUIR MATRICULAS NO CODIGO 43;17;GSAN;Atendimento;0
20370;Alterar o GSAN e GSAN AC - Carteira de Imóveis Mário Gouveia -;17;GSAN;Atendimento;0
20371;Disponibilizar query - Ligações e Economias Faturadas;62;Data Mining;Atendimento;0
20372;RAs sem unidade dando Bug;17;GSAN;Atendimento;0
20373;PROCESSO 341 - PROCESSOS PARA EXECUCAO DIARIA;17;GSAN;Atendimento;0
20374;CADASTRO DE MATERIAL PARA OBRA;3;Alpha;Atendimento;0
20375;MELHORIA NA TELA DE ANALISE DAS EXCEÇÕES DE LEITURAS E CONSUMOS;17;GSAN;Atendimento;0
20376;CANCELAMENTO DE ORDEM DE COMPRA;3;Alpha;Atendimento;0
20377;SOLICITAÇÃO DE AJUDA PARA CRIAÇÃO DE FUNDE FIXO -;3;Alpha;Atendimento;0
20378;Erro MEDIÇÃO CT.PS. 17.3.084;3;Alpha;Atendimento;0
20379;fatura com valor baixo;17;GSAN;Atendimento;0
20380;RD 12/2016;17;GSAN;Atendimento;0
20381;Retirada do código 42 nas matrículas;17;GSAN;Atendimento;0
20382;Relatório de Informações Municipais;20;SIM;Evoluções e Novos Projetos;0
20383;solicitação de ajuste no volume consumido não medido setores de Perijucã;17;GSAN;Atendimento;0
20384;Criação do login no sistema Alpha;3;Alpha;Atendimento;0
20385;Atualização planilha avisos;17;GSAN;Atendimento;0
20386;Emissão de Relatório;17;GSAN;Atendimento;0
20387;Tela Resumo corte físico;38;BI Desenvolvimento;Atendimento;0
20388;Painel de Controle - Canal de Denúncias;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20389;INCLUIR CAMPOS PARA REGISTRO DE ERROS NO PROCESSO DE LEITURA NA TELA DE ANALISE DAS EXCEÇÕES DE LEITURAS E CONSUMOS E CRIAR RELATORIO ANALITICO ESPECIFICO;17;GSAN;Evolutiva;0
20390;solicitação de redefinição de senha;3;Alpha;Atendimento;0
20391;CRIAÇÃO DE LOGIN ALPHA;3;Alpha;Atendimento;0
20392;Funcionario não consta no alpha;3;Alpha;Atendimento;0
20393;Unidade de Encerramento de OS's - Contrato por Performance;17;GSAN;Atendimento;0
20394;TROCA DE AUTORIZADOR;3;Alpha;Atendimento;0
20395;Reativar matrícula 75233019;17;GSAN;Atendimento;0
20396;Alterar data entrada parcelamento;17;GSAN;Atendimento;0
20397;Atualização na view IPMA (Indicadores PPP) - Alteração na regra de Negocio referente ao prazo dos tipos de serviço.;17;GSAN;Evolutiva;0
20398;Erro na Geração do Orçamento;3;Alpha;Atendimento;0
20399;Planilha Negativação;17;GSAN;Atendimento;0
20400;CRIAÇÃO DE USUÁRIO ALPHA;3;Alpha;Atendimento;0
20401;Erro de Anexo do GED;20;SIM;Correções;0
20402;NÃO CONSEGUE ACESSAR O ALPHA;3;Alpha;Atendimento;0
20403;Alterar vencimento e emitir segunda via - fatura 03.2018 - matrículas listadas em anexo;17;GSAN;Atendimento;0
20404;Erro encerramento corte e religação;17;GSAN;Atendimento;0
20405;Vincular o XML ao IDNF;3;Alpha;Atendimento;0
20406;Criação de planilha de exportação de orçamento no Módulo de Orçamento.;3;Alpha;Atendimento;0
20407;Alteração de nome na tela de Orçamento de Obras no Módulo de Orçamento.;3;Alpha;Atendimento;0
20408;Planilha com informações de percentuais de esgoto por município para ARPE;17;GSAN;Atendimento;0
20409;Planilha de IMPORTAÇÃO de orçamento no módulo de orçamento.;3;Alpha;Atendimento;0
20410;Inserir planilha de exportação de orçamento de obras para o BDM;3;Alpha;Atendimento;0
20411;Habilitar usuário;3;Alpha;Atendimento;0
20412;Atualizar Query de IAA e IAE;17;GSAN;Atendimento;0
20413;Tela negociação e tela de comando de corte físico;38;BI Desenvolvimento;Atendimento;0
20414;Licenciamento Ambiental - Ajustes no Sistema Informatizado;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20415;Relatórios IFS/ALPHA;3;Alpha;Atendimento;0
20416;Criação de campos no Módulo de Orçamento;3;Alpha;Atendimento;0
20417;Desbloqueio de senha;3;Alpha;Atendimento;0
20418;Processo 61 -  ENCERRAR ARRECADACAO PARTE 1;17;GSAN;Atendimento;0
20419;Associar código de cliente ao imóvel matrícula 75233019;17;GSAN;Atendimento;0
20420;Alteração do GSAN - Carteira dos imóveis Mário Gouveia;17;GSAN;Evolutiva;0
20421;SOLICITAÇÃO DE NOVA SENHA DO ALPHA PARA O GERENTE AMARO ANDRADE;3;Alpha;Atendimento;0
20422;RD 12/2016;17;GSAN;Atendimento;0
20423;Criar usuário do ALPHA para a funcionária Elaine Cristine Lopes Ferreira da Silva;3;Alpha;Atendimento;0
20424;Criação de usuário para a funcionária Tarciana Luzia da silva;3;Alpha;Atendimento;0
20425;Atualização de RD de Encargos Sociais Portal de Engenharia;28;SIC - Sist. Integrados Compesa;Atendimento;0
20426;Padrão Compesa - Campo Descrição Relatório;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;0
20427;erro de acesso.;17;GSAN;Atendimento;0
20428;Valores zerados serão desconsiderados no arquivo de integração com a contabilidade;17;GSAN;Evolutiva;0
20429;Acesso ao campo Limite de Orçamento dos Projetos de todas as Gerências.;3;Alpha;Atendimento;0
20431;Registro de atendimento pendente por gerencia;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20435;Geração de Unidades para o GSANEOS;17;GSAN;Atendimento;0
20436;ERRO AO CONFIRMAR ORDEM DE COMPRA COM SALDO DISPONÍVEL EM PROJETO;3;Alpha;Atendimento;0
20437;Atualização Query Projeto Ibura;17;GSAN;Atendimento;0
20438;Ajuste de perfil;3;Alpha;Atendimento;0
20439;Cadastro Adesão ao Débito Automático;17;GSAN;Atendimento;0
20440;50 - ENCERRAR ARRECADACAO PARTE 2;17;GSAN;Atendimento;0
20441;Metas SIPLAN;60;SIPLAN - Sistema Planejamento;Atendimento;0
20442;RD 12/2016;17;GSAN;Atendimento;0
20443;Solicitação de mais 02 senhas (Alpha) para o setor da AAS.;3;Alpha;Atendimento;0
20445;RELATÓRIOS ALPHA EM PDF;3;Alpha;Atendimento;0
20446;RETIRAR CODIGO 42 - 60303517;17;GSAN;Atendimento;0
20447;Inserção de Plantão CCO;28;SIC - Sist. Integrados Compesa;Atendimento;0
20448;Autorização de conta movimento;3;Alpha;Atendimento;0
20449;Autorização da conta movimento;3;Alpha;Atendimento;0
20450;GSAN | Relação de Subcategorias do módulo de cadastro;17;GSAN;Atendimento;0
20451;Aumentar o quantidade de caracteres no Campo de Observação de Situação Especial de Faturamento;17;GSAN;Evolutiva;0
20452;Desenvolvimento-RM18599: Evolutiva das Funcionalidade relativas à manutenção do CADASTRO DE BAIRROS;17;GSAN;Desenvolvimento;0
20453;Atualização de query #20124;17;GSAN;Atendimento;0
20454;Solicitação de Acesso - Consorcio Tecnoáguas;17;GSAN;Atendimento;0
20455;Homologação SIC Oracle 12;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20456;Habilitar usuário;3;Alpha;Atendimento;0
20457;Desbloqueio de acesso.;17;GSAN;Atendimento;0
20458;Devolução Indevida;17;GSAN;Atendimento;0
20459;Devolução indevida;17;GSAN;Corretiva;0
20460;Solicitação;3;Alpha;Atendimento;0
20461;Gerenciamento e acompanhamento do Projeto BRK;67;Gerencial GSC;Consultoria;0
20462;Prorrogação de comunicado de manutenção;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20466;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20467;Encerramento automático de RAs;17;GSAN;Evolutiva;0
20468;Desenvolvimento-RM18599: Evolutiva das Funcionalidade relativas à MANUTENÇÃO DO CADASTRO DE LOCALIDADE e TRAMITES AUTOMÁTICOS (ATUALIZAÇÃO CADASTRAL);17;GSAN;Desenvolvimento;0
20469;Desenvolvimento-RM18599: Evolutiva das Funcionalidade relativas à Geração e Acompanhamento de Roteiros de Atualização Cadastral (Obras);17;GSAN;Desenvolvimento;0
20470;Desenvolvimento-RM18599: Evolutiva das Funcionalidade relativas ao Tratamento de Dados no Pré GSAN e GSAN AC.;17;GSAN;Desenvolvimento;0
20471;CORREÇÃO - BIOLOGOS;28;SIC - Sist. Integrados Compesa;Correções;0
20472;Processo 2 - FATURAR GRUPO FATURAMENTO;17;GSAN;Atendimento;0
20473;Alerta de mais de uma ARP vigente para o mesmo código de material;3;Alpha;Atendimento;0
20474;ATUALIZAÇÃO DO COLLECTOR NOS TABLETS DOS FISCAIS DA COMPESA;77;GIS Compesa;Atendimento;0
20475;AUTERAÇÃO DE CONTA MOVIMENTO;3;Alpha;Atendimento;0
20476;Boletim de Medição;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20477;Inclusão de Terceirizado;28;SIC - Sist. Integrados Compesa;Atendimento;0
20479;Erro no Alpha;3;Alpha;Atendimento;0
20480;PUBLICAÇÃO DO SERVIÇO E APLICATIVO DO GIS OPERAÇÃO ESQUEMÁTICO;77;GIS Compesa;Atendimento;0
20481;Publicação do DASHBOARD gerencial;77;GIS Compesa;Atendimento;0
20482;Criação do gráfico do percentual de clientes da TARIFA SOCIAL;77;GIS Compesa;Atendimento;0
20483;Correção e preenchimento dos valores do DASHBOARD GTC - TARIFA SOCIAL;77;GIS Compesa;Atendimento;0
20484;VERIFICAR IMPRESSÃO SIMULTANEA DA FATURA DAS MATRICULAS 107651661, 107774143 e 107773848;17;GSAN;Atendimento;0
20485;Tramitar RAs para caixa 1310;17;GSAN;Atendimento;0
20486;Relatório de Acompanhamento de Boletos;16;SGCQ;Atendimento;0
20487;criar login do Alpha;3;Alpha;Atendimento;0
20488;criar login do Alpha;3;Alpha;Atendimento;0
20489;Parametrização;17;GSAN;Atendimento;0
20490;Erro em Transferência;28;SIC - Sist. Integrados Compesa;Correções;0
20491;modificação de perfil de acesso de novo funcionário lotado na GLD;3;Alpha;Atendimento;0
20492;Ajuste para análise de balanço hídrico;17;GSAN;Desenvolvimento;0
20493;BM Petrolina - Informações para acompanhamento da evolução de incremento;17;GSAN;Atendimento;0
20494;ALTERAÇÃO NO CRONOGRAMA DE FATURAMENTO CONSIDERANDO OS DIFERENTES TIPOS DE IMPRESSÃO (CONVENCIONAL E SIMULTANEA);17;GSAN;Evolutiva;0
20495;Criar login ALPHA;3;Alpha;Atendimento;0
20496;Nota de devolução;3;Alpha;Atendimento;0
20497;volume micro medido ABRIL projeto Olinda+Água;17;GSAN;Atendimento;0
20498;Alteração GSAN AC;17;GSAN;Evolutiva;0
20499;QUERYS GEV DE ABRIL DE 2018;17;GSAN;Atendimento;0
20500;Emitir Relatório de Perdas e Receitas Canceladas - Ciclo 08-2017;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20501;RELATORIO DÉBITO;17;GSAN;Atendimento;0
20502;Relatório de Acompanhamento de Boletos;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20503;Erro relançamento NF 180868 EBARA;3;Alpha;Atendimento;0
20504;Alterações e correções no SIG- Sistema Informações Gerenciais;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20505;Desenvolvimento do Layout do serviço e do API WEB para o aplicativo de gestão de manobras;77;GIS Compesa;Atendimento;0
20506;Integração entre APP de manobras e GISCOMP;77;GIS Compesa;Atendimento;0
20507;Envio da VIEW do aplicativo de manobras;77;GIS Compesa;Atendimento;0
20508;Alterar quantidade de caracteres no campo de categoria e subcategoria do Boletim Pré-impresso - necessidade de alteração após as novas subcategorias;17;GSAN;Corretiva;0
20509;Criar nova VIEW com atualização em tempo real para o GISCOMP;77;GIS Compesa;Atendimento;0
20510;SOLICITAÇÃO DE DESPESA DE VIAGEM DUPLICADA;3;Alpha;Atendimento;0
20512;Relatório Custo Geral OS em formato de planilha;3;Alpha;Atendimento;0
20513;Acesso ao SIG;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20514;Canal de Denúncias - Melhorias;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20515;PLANILHA COM TODOS OS RA'S PENDENTES NA CAIXA DA GFT (9049);17;GSAN;Atendimento;0
20516;EXECUÇÃO DA NOVA VERSÃO DO ARQUIVO DE BALANÇO HÍDRICO;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;0
20517;LIBERAR ACESSO A CARTEIRA DE CONDOMINIO E VAREJO;17;GSAN;Atendimento;0
20518;Consulta no alpha de aditivos para o portal transparencia;64;SCL- Sistema Controle Licitações;Atendimento;0
20519;Criação login ALPHA;3;Alpha;Atendimento;0
20520;RETIRAR CODIGO 42 - 17987526;17;GSAN;Atendimento;0
20521;LIBERAÇÃO DE ACESSO: IMÓVEL NA CARTEIRA MARIO GOUVEIA, NECESSÁRIO PERMISSÃO ESPECIAL.;17;GSAN;Atendimento;0
20522;Registros de débito automático;17;GSAN;Atendimento;0
20523;Acréscimo de 10 m³ no volume faturado, nas ligações cortadas sem medição;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20524;Liberar algumas localidades para atualização cadastral pela Rota de Leitura;17;GSAN;Atendimento;0
20525;RD 12/2016;17;GSAN;Atendimento;0
20526;ROTINA DE FATURAMENTO - PROCESSO 66 (parte 2);17;GSAN;Atendimento;0
20527;Emitir Relatório de Perdas e Receitas Canceladas - 2016 e 2017;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20528;Melhorar a funcionalidade do Juscompesa - 2;13;JUSCOMPESA;Atendimento;0
20529;planilha;17;GSAN;Atendimento;0
20530;Criação de View Análise Estatísticas da GSC;67;Gerencial GSC;Atendimento;0
20532;QUERY LOCALIDADE PRAZERES SETOR 701;17;GSAN;Atendimento;0
20533;Conclusão de serviço no APP GSANAS;17;GSAN;Atendimento;0
20534;RA encerrada com OS pendente;17;GSAN;Atendimento;0
20535;MENSAGEM AUTOMÁTICA DE PARABÉNS AO EMPREGADO POR E-MAIL;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20536;LIBERAÇÃO DE ACESSO AO MODULO DE PROJETOS DO ALPHA PARA CRIAÇÃO DE P.A.;3;Alpha;Atendimento;0
20537;Homologação SIM Oracle 12;20;SIM;Evoluções e Novos Projetos;0
20538;Comando A 4983 - Oeste;17;GSAN;Atendimento;0
20539;Criar Dashboard de utilização do sistema GISCOMP;77;GIS Compesa;Atendimento;0
20540;[GSANISC] Paralisação da Emissão de Simultânea no DA;17;GSAN;Evolutiva;0
20541;Implantar no GISCOMP todas as redes de logradouro ( Vermelho ) que tenha ligação de esgoto no GSAN;77;GIS Compesa;Atendimento;0
20542;Criar Dashboard do SES no mesmo moldes do SAA;77;GIS Compesa;Atendimento;0
20543;Criar Dashboard por gerencia/localidades no mesmo moldes do SAA/Estado;77;GIS Compesa;Atendimento;0
20544;Reativar matrícula 15404043;17;GSAN;Atendimento;0
20545;Melhorias no Dashboard existente de água do estado;77;GIS Compesa;Atendimento;0
20546;Reestruturação do SIM - Layout;20;SIM;Atendimento;0
20547;Publicar em algumas localidades as imagens do PE 3D( Padrão ) no GISCOMP;77;GIS Compesa;Atendimento;0
20548;DEIXAR O HIDRÔMETRO DISPONÍVEL;17;GSAN;Atendimento;0
20549;CRIAR PARAMETRO NO SISTEMA PARA ATUALIZAR O VALOR DA TARIFA DE CARRO-PIPA PARTICULAR;17;GSAN;Corretiva;0
20550;INCLUIR INDICADOR DE IMOVEL COM DEBITO AUTOMATICO;17;GSAN;Evolutiva;0
20551;CRIAR CONTADOR DE IMPRESSÃO DE FATURAS;17;GSAN;Evolutiva;0
20552;GERAR DADOS DIÁRIOS ARRECADAÇÃO;17;GSAN;Atendimento;0
20553;Acesso ao Alpha;3;Alpha;Atendimento;0
20554;Diferenças entre a query do GSAN e a query do Netbase;17;GSAN;Atendimento;0
20555;Retirar cód. 42;17;GSAN;Atendimento;0
20556;Acesso ao Alpha;3;Alpha;Atendimento;0
20557;Acesso à conta movimento GNR ARARIPE;3;Alpha;Atendimento;0
20558;Erros do sistema em produção;72;Controle de Normas;Correções;0
20559;fatura nao baixada;17;GSAN;Corretiva;0
20560;Planilha Negativação por faturas;17;GSAN;Atendimento;0
20561;Alterações no sistema GABI;39;GABI;Atendimento;0
20562;Tramitação Conta Braile;17;GSAN;Atendimento;0
20563;Planilha Arrecadação;17;GSAN;Atendimento;0
20564;Query- Micromedição-Rodrigo;17;GSAN;Atendimento;0
20565;Alterar aba Contratacoes diretas;64;SCL- Sistema Controle Licitações;Correções;0
20566;RELAÇÃO MATRICULA CELULA ANORMALIDADE RA FAT - ELABORADA POR SOUZA.;17;GSAN;Atendimento;0
20567;RETIRAR SEQUENCIAL DE LEITURA - Frexeiras (451);17;GSAN;Atendimento;0
20568;GSAN | Problemas Informações Ciclo - VW_ESGOTO_ESTADO_FOZ;17;GSAN;Atendimento;0
20569;Criação de Pop-up de aditivos de contrato;64;SCL- Sistema Controle Licitações;Atendimento;0
20570;6 - GERAR DOCUMENTO DE COBRANCA - EVENTUAL (CORTE FISICO);17;GSAN;Atendimento;0
20571;Problema Sistema de Agendamento de Salas;28;SIC - Sist. Integrados Compesa;Atendimento;0
20572;Reativar matrícula 9971963;17;GSAN;Atendimento;0
20573;RETIRAR CODIGO 42 - 44119498;17;GSAN;Atendimento;0
20574;Permissão da funcionalidade “EFETUAR LIGACAO DE AGUA COM INSTALACAO DE HIDROMETRO”;17;GSAN;Atendimento;0
20575;Conversão de arquivo DWG para Shapefile;77;GIS Compesa;Atendimento;0
20576;INCLUSÃO DE CAMPO NO JUSCOMPESA;13;JUSCOMPESA;Atendimento;0
20577;Servidor de email alterado pela GAO;28;SIC - Sist. Integrados Compesa;Correções;0
20578;Testar robô da receita excluindo opção do Captcha;77;GIS Compesa;Atendimento;0
20579;Query com todas as matrículas da GNM Norte;17;GSAN;Atendimento;0
20580;INSERIR SITUAÇÃO ESPECIAL DE FATURAMENTO "DESCONSIDERAR AC E EC";17;GSAN;Atendimento;0
20581;Solicitação de matrículas por perfil de ligação;17;GSAN;Atendimento;0
20582;Travar Períodos;3;Alpha;Atendimento;0
20583;Criar novo usuário;3;Alpha;Atendimento;0
20584;INCLUIR MAPA DE CALOR DOS CLIENTES COM AVISO DE DÉBITO VALIDO;77;GIS Compesa;Atendimento;0
20585;Planilha OS Consistencia Operacional CSV - Centro;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20586;Atualização query ALEX_CARMEN;17;GSAN;Atendimento;0
20587;Extrair informação do GSAN para clientes com aviso de débito válido através de VIEW;77;GIS Compesa;Atendimento;0
20588;Automatização do RCC - Relatório de consultas de clientes diário diretamente no BI;38;BI Desenvolvimento;Atendimento;0
20589;Melhoria no SIC - Mídias Sociais;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20590;PR 2017 - 2018;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20591;Gerar análise de busca por erros com base nos hidrômetros vencidos, e hidrômetros vigentes não ligados;77;GIS Compesa;Atendimento;0
20593;Criação do perfil do trecho do Distrito de Mandaçaia;77;GIS Compesa;Atendimento;0
20594;CARTAS DE COBRANÇA - 2017;17;GSAN;Atendimento;0
20595;excluir CPF;17;GSAN;Atendimento;0
20596;Permissão de Acesso;17;GSAN;Atendimento;0
20597;Reativar matrícula 9865802;17;GSAN;Atendimento;0
20598;Desbloqueio de conta;3;Alpha;Atendimento;0
20599;Acesso ao Projeto PJ005DRM16 para a usuária Elaine Ferreira;3;Alpha;Atendimento;0
20600;Acesso ao Projeto PJ005DRM16 para a usuária Tarciana;3;Alpha;Atendimento;0
20601;Mapas temáticos do IBURA;77;GIS Compesa;Atendimento;0
20602;Retirada do código 42 na matrícula;17;GSAN;Atendimento;0
20603;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20604;Ajustar o manter/inserir carteira para exibir corretamente no linux;17;GSAN;Corretiva;0
20605;Criar botão "Adicionar RA" na aba RA da tela "Consultar Imóvel";17;GSAN;Evolutiva;0
20606;Nova View para reembolsáveis - BID;3;Alpha;Atendimento;0
20607;Correção do GSAN - Processo de Atualização Cadastral;17;GSAN;Corretiva;0
20608;Análise Prazo Médio de Recebimento - Arrecadação de Esgoto;17;GSAN;Atendimento;0
20609;Nova Localidade;17;GSAN;Atendimento;0
20610;Canal de Denúncias - Acesso aos Membros do Comitê de Ética;28;SIC - Sist. Integrados Compesa;Atendimento;0
20611;Importação Arquivo Celpe;79;CEE - NEW;Desenvolvimento;0
20612;Integração Folha x Alpha;3;Alpha;Atendimento;0
20613;Mapa em Aut CAD com curva de nível da localidade de Pesqueira;77;GIS Compesa;Atendimento;0
20617;Consulta de suspensão de matrículas de Tejucupapo;17;GSAN;Atendimento;0
20618;Implantação dos nomes dos Sistemas e Bacias (subsistemas), nas matrículas no GSAN.;17;GSAN;Atendimento;0
20619;parametrização tramite de RA para outras unidades.;17;GSAN;Evolutiva;0
