rm;id_projeto;projeto;tipo_rm;situacao_atual;situacao_inicial;situacao_final;transicao;criacao_rm;updated_on;is_backlog
18994;13;JUSCOMPESA;Atendimento;Concluída;Iniciada;Concluída;2018-01-15 16:55:23;2018-01-02 16:32:53;2018-01-15 16:55:23;0
18995;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-04 14:29:45;2018-01-02 16:37:38;2018-04-10 09:53:43;0
18995;17;GSAN;Atendimento;Concluída;Em análise;Aguardando Informação;2018-01-04 15:10:36;2018-01-02 16:37:38;2018-04-10 09:53:43;0
18995;17;GSAN;Atendimento;Concluída;Aguardando Informação;Informação retornada;2018-01-29 13:47:15;2018-01-02 16:37:38;2018-04-10 09:53:43;0
18995;17;GSAN;Atendimento;Concluída;Informação retornada;Em análise;2018-01-29 14:18:23;2018-01-02 16:37:38;2018-04-10 09:53:43;0
18995;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-04-10 09:43:04;2018-01-02 16:37:38;2018-04-10 09:53:43;0
18995;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-04-10 09:53:43;2018-01-02 16:37:38;2018-04-10 09:53:43;0
18996;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-01-03 10:17:33;2018-01-02 16:53:01;2018-01-11 09:45:43;0
18996;17;GSAN;Atendimento;Homologada;Em análise;Iniciada;2018-01-03 10:25:57;2018-01-02 16:53:01;2018-01-11 09:45:43;0
18996;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-01-03 10:26:20;2018-01-02 16:53:01;2018-01-11 09:45:43;0
18996;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-01-11 09:45:43;2018-01-02 16:53:01;2018-01-11 09:45:43;0
18997;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-03 10:45:20;2018-01-02 16:57:15;2018-01-03 10:54:43;0
18997;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-01-03 10:54:02;2018-01-02 16:57:15;2018-01-03 10:54:43;0
18997;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-03 10:54:43;2018-01-02 16:57:15;2018-01-03 10:54:43;0
18998;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-01-03 09:26:34;2018-01-02 17:11:13;2018-03-07 14:42:07;0
18998;17;GSAN;Atendimento;Homologada;Em análise;Iniciada;2018-01-03 09:32:25;2018-01-02 17:11:13;2018-03-07 14:42:07;0
18998;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-01-03 09:33:05;2018-01-02 17:11:13;2018-03-07 14:42:07;0
18998;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-03-07 14:42:07;2018-01-02 17:11:13;2018-03-07 14:42:07;0
18999;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Registrada;Em análise;2018-01-30 11:57:12;2018-01-02 17:21:47;2018-01-30 16:03:08;0
18999;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Em análise;Iniciada;2018-01-30 15:48:11;2018-01-02 17:21:47;2018-01-30 16:03:08;0
18999;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-01-30 15:54:00;2018-01-02 17:21:47;2018-01-30 16:03:08;0
18999;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-01-30 16:03:08;2018-01-02 17:21:47;2018-01-30 16:03:08;0
19000;13;JUSCOMPESA;Atendimento;Concluída;Registrada;Em análise;2018-01-29 09:19:08;2018-01-03 08:11:57;2018-01-29 09:20:38;0
19000;13;JUSCOMPESA;Atendimento;Concluída;Em análise;Iniciada;2018-01-29 09:19:33;2018-01-03 08:11:57;2018-01-29 09:20:38;0
19000;13;JUSCOMPESA;Atendimento;Concluída;Iniciada;Concluída;2018-01-29 09:20:38;2018-01-03 08:11:57;2018-01-29 09:20:38;0
19001;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-03 08:32:55;2018-01-03 08:32:20;2018-01-03 08:33:14;0
19001;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-03 08:33:05;2018-01-03 08:32:20;2018-01-03 08:33:14;0
19001;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-01-03 08:33:14;2018-01-03 08:32:20;2018-01-03 08:33:14;0
19002;20;SIM;Atendimento;Concluída;Em análise;Iniciada;2018-01-03 09:03:35;2018-01-03 08:51:07;2018-01-03 09:04:49;0
19002;20;SIM;Atendimento;Concluída;Iniciada;Concluída;2018-01-03 09:04:36;2018-01-03 08:51:07;2018-01-03 09:04:49;0
19003;3;Alpha;Atendimento;Cancelada;Registrada;Em análise;2018-01-25 14:14:31;2018-01-03 09:43:21;2018-06-01 09:28:19;0
19003;3;Alpha;Atendimento;Cancelada;Em análise;Aguardando Informação;2018-01-25 14:15:58;2018-01-03 09:43:21;2018-06-01 09:28:19;0
19003;3;Alpha;Atendimento;Cancelada;Aguardando Informação;Cancelada;2018-06-01 09:28:19;2018-01-03 09:43:21;2018-06-01 09:28:19;0
19004;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-03 13:14:53;2018-01-03 10:29:54;2018-01-03 13:26:28;0
19004;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-01-03 13:15:13;2018-01-03 10:29:54;2018-01-03 13:26:28;0
19004;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-01-03 13:15:26;2018-01-03 10:29:54;2018-01-03 13:26:28;0
19004;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-03 13:26:28;2018-01-03 10:29:54;2018-01-03 13:26:28;0
19005;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-03 17:08:46;2018-01-03 10:38:08;2018-01-04 08:48:52;0
19005;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-01-04 08:31:55;2018-01-03 10:38:08;2018-01-04 08:48:52;0
19005;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-04 08:48:52;2018-01-03 10:38:08;2018-01-04 08:48:52;0
19006;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-03 11:59:48;2018-01-03 10:46:45;2018-01-08 16:16:16;0
19006;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-08 16:15:57;2018-01-03 10:46:45;2018-01-08 16:16:16;0
19006;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-01-08 16:16:16;2018-01-03 10:46:45;2018-01-08 16:16:16;0
19007;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-03 11:20:37;2018-01-03 11:07:02;2018-01-03 14:34:18;0
19007;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-03 11:25:05;2018-01-03 11:07:02;2018-01-03 14:34:18;0
19007;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-01-03 14:34:18;2018-01-03 11:07:02;2018-01-03 14:34:18;0
19008;20;SIM;Evoluções e Novos Projetos;Concluída;Em análise;Iniciada;2018-01-03 15:06:09;2018-01-03 11:09:15;2018-01-04 16:21:40;0
19008;20;SIM;Evoluções e Novos Projetos;Concluída;Iniciada;Teste da Mudança;2018-01-04 11:35:30;2018-01-03 11:09:15;2018-01-04 16:21:40;0
19008;20;SIM;Evoluções e Novos Projetos;Concluída;Teste da Mudança;Concluída;2018-01-04 16:21:40;2018-01-03 11:09:15;2018-01-04 16:21:40;0
19010;17;GSAN;Corretiva;Concluída;Registrada;Em análise;2018-02-23 10:29:01;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Em análise;Iniciada;2018-02-26 08:52:39;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Iniciada;Em análise;2018-03-07 14:35:50;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Em análise;Aguardando Informação;2018-03-07 14:39:01;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Aguardando Informação;Informação retornada;2018-04-12 08:40:10;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Informação retornada;Em análise;2018-05-02 13:48:21;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Em análise;Iniciada;2018-05-02 13:48:38;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Iniciada;Inspeção Qualidade;2018-05-03 09:29:10;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Inspeção Qualidade;Teste da Mudança;2018-05-03 09:29:24;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Teste da Mudança;Aguardando Versão;2018-05-03 09:29:37;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Aguardando Versão;Pronta para Homologação;2018-05-04 11:03:23;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Pronta para Homologação;Testes de Integração;2018-05-07 16:44:47;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Testes de Integração;Inconsistencia de Teste;2018-05-07 16:45:30;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19010;17;GSAN;Corretiva;Concluída;Inconsistencia de Teste;Concluída;2018-05-10 14:52:25;2018-01-03 11:20:23;2018-05-10 14:52:24;0
19011;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-03 11:38:31;2018-01-03 11:26:09;2018-01-03 11:39:35;0
19011;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-03 11:38:49;2018-01-03 11:26:09;2018-01-03 11:39:35;0
19011;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-01-03 11:39:35;2018-01-03 11:26:09;2018-01-03 11:39:35;0
19012;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-03 16:09:18;2018-01-03 11:41:36;2018-01-03 16:52:00;0
19012;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-01-03 16:09:30;2018-01-03 11:41:36;2018-01-03 16:52:00;0
19012;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-01-03 16:09:41;2018-01-03 11:41:36;2018-01-03 16:52:00;0
19012;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-03 16:52:00;2018-01-03 11:41:36;2018-01-03 16:52:00;0
19014;38;BI Desenvolvimento;Evoluções e Novos Projetos;Em análise;Registrada;Em análise;2018-02-20 10:16:59;2018-01-03 14:48:57;2018-05-02 09:52:39;0
19014;38;BI Desenvolvimento;Evoluções e Novos Projetos;Em análise;Em análise;Analisada;2018-02-20 10:17:45;2018-01-03 14:48:57;2018-05-02 09:52:39;0
19014;38;BI Desenvolvimento;Evoluções e Novos Projetos;Em análise;Analisada;Em análise;2018-04-03 13:56:14;2018-01-03 14:48:57;2018-05-02 09:52:39;0
19015;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-03 14:57:39;2018-01-03 14:54:26;2018-01-03 14:58:13;0
19015;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-03 14:57:49;2018-01-03 14:54:26;2018-01-03 14:58:13;0
19015;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-01-03 14:58:13;2018-01-03 14:54:26;2018-01-03 14:58:13;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Registrada;Em análise;2018-01-04 11:42:51;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Em análise;Aguardando Informação;2018-01-04 11:44:37;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Aguardando Informação;Informação retornada;2018-01-10 10:31:03;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Informação retornada;Em análise;2018-02-06 16:21:16;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Em análise;Aguardando Informação;2018-02-07 10:30:58;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Aguardando Informação;Informação retornada;2018-02-07 15:00:26;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Informação retornada;Analisada;2018-02-07 15:30:31;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Analisada;Iniciada;2018-02-09 10:58:47;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Iniciada;Teste da Mudança;2018-02-09 10:59:13;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Teste da Mudança;Homologação Solicitante;2018-02-09 10:59:37;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19016;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Inconsistencia de Teste;Homologação Solicitante;Inconsistencia de Teste;2018-02-22 16:07:32;2018-01-03 14:57:28;2018-07-03 11:15:49;0
19017;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-03 16:22:18;2018-01-03 15:14:43;2018-01-04 14:22:48;0
19017;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-01-03 16:23:38;2018-01-03 15:14:43;2018-01-04 14:22:48;0
19017;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-01-03 16:24:05;2018-01-03 15:14:43;2018-01-04 14:22:48;0
19017;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-04 14:22:48;2018-01-03 15:14:43;2018-01-04 14:22:48;0
19018;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-03 16:10:49;2018-01-03 15:19:36;2018-01-08 10:44:22;0
19018;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-01-03 16:11:05;2018-01-03 15:19:36;2018-01-08 10:44:22;0
19018;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-01-03 16:11:21;2018-01-03 15:19:36;2018-01-08 10:44:22;0
19018;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-08 10:44:22;2018-01-03 15:19:36;2018-01-08 10:44:22;0
19019;17;GSAN;Evolutiva;Especificação Aprovada;Em análise;Aprovar Especificação Usuario;2018-01-09 09:00:00;2018-01-03 16:13:09;2018-07-11 10:14:21;0
19019;17;GSAN;Evolutiva;Especificação Aprovada;Aprovar Especificação Usuario;Especificação Aprovada;2018-01-09 15:24:58;2018-01-03 16:13:09;2018-07-11 10:14:21;0
19019;17;GSAN;Evolutiva;Especificação Aprovada;Especificação Aprovada;Em análise;2018-06-13 16:52:55;2018-01-03 16:13:09;2018-07-11 10:14:21;0
19019;17;GSAN;Evolutiva;Especificação Aprovada;Em análise;Aprovar Especificação Usuario;2018-06-13 16:55:05;2018-01-03 16:13:09;2018-07-11 10:14:21;0
19019;17;GSAN;Evolutiva;Especificação Aprovada;Aprovar Especificação Usuario;Especificação Aprovada;2018-06-14 12:05:34;2018-01-03 16:13:09;2018-07-11 10:14:21;0
19020;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-01-08 11:31:05;2018-01-03 16:31:35;2018-01-15 08:48:24;0
19020;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-01-08 11:32:30;2018-01-03 16:31:35;2018-01-15 08:48:24;0
19020;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-01-08 14:17:30;2018-01-03 16:31:35;2018-01-15 08:48:24;0
19020;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-01-15 08:45:29;2018-01-03 16:31:35;2018-01-15 08:48:24;0
19021;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-04 09:28:16;2018-01-03 16:36:24;2018-01-04 11:24:45;0
19021;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-01-04 11:20:32;2018-01-03 16:36:24;2018-01-04 11:24:45;0
19021;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-04 11:24:45;2018-01-03 16:36:24;2018-01-04 11:24:45;0
19024;61;SIG - Sistema Informações Gerenciais;Atendimento;Concluída;Registrada;Em análise;2018-05-25 15:45:53;2018-01-03 17:06:38;2018-05-25 15:46:10;0
19024;61;SIG - Sistema Informações Gerenciais;Atendimento;Concluída;Em análise;Iniciada;2018-05-25 15:46:04;2018-01-03 17:06:38;2018-05-25 15:46:10;0
19024;61;SIG - Sistema Informações Gerenciais;Atendimento;Concluída;Iniciada;Concluída;2018-05-25 15:46:10;2018-01-03 17:06:38;2018-05-25 15:46:10;0
19026;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-11 14:58:45;2018-01-04 06:51:57;2018-01-11 15:01:30;0
19026;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-01-11 15:00:43;2018-01-04 06:51:57;2018-01-11 15:01:30;0
19026;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-11 15:01:30;2018-01-04 06:51:57;2018-01-11 15:01:30;0
19027;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Concluída;Registrada;Em análise;2018-01-30 15:59:30;2018-01-04 08:23:16;2018-01-30 17:00:43;0
19027;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Concluída;Em análise;Analisada;2018-01-30 16:00:38;2018-01-04 08:23:16;2018-01-30 17:00:43;0
19027;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Concluída;Analisada;Iniciada;2018-01-30 16:00:53;2018-01-04 08:23:16;2018-01-30 17:00:43;0
19027;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Concluída;Iniciada;Teste da Mudança;2018-01-30 16:01:19;2018-01-04 08:23:16;2018-01-30 17:00:43;0
19027;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Concluída;Teste da Mudança;Homologação Solicitante;2018-01-30 16:02:44;2018-01-04 08:23:16;2018-01-30 17:00:43;0
19027;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;Concluída;Homologação Solicitante;Concluída;2018-01-30 17:00:43;2018-01-04 08:23:16;2018-01-30 17:00:43;0
19028;38;BI Desenvolvimento;Evoluções e Novos Projetos;Homologada;Registrada;Em análise;2018-01-04 10:34:03;2018-01-04 10:04:32;2018-02-09 08:36:45;0
19028;38;BI Desenvolvimento;Evoluções e Novos Projetos;Homologada;Em análise;Iniciada;2018-01-30 09:14:27;2018-01-04 10:04:32;2018-02-09 08:36:45;0
19028;38;BI Desenvolvimento;Evoluções e Novos Projetos;Homologada;Iniciada;Homologação Solicitante;2018-02-01 10:47:47;2018-01-04 10:04:32;2018-02-09 08:36:45;0
19028;38;BI Desenvolvimento;Evoluções e Novos Projetos;Homologada;Homologação Solicitante;Homologada;2018-02-09 08:36:45;2018-01-04 10:04:32;2018-02-09 08:36:45;0
19029;20;SIM;Correções;Concluída;Em análise;Iniciada;2018-01-04 11:34:12;2018-01-04 10:09:38;2018-01-04 11:34:33;0
19029;20;SIM;Correções;Concluída;Iniciada;Concluída;2018-01-04 11:34:33;2018-01-04 10:09:38;2018-01-04 11:34:33;0
19030;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-01-22 13:05:20;2018-01-04 11:00:41;2018-01-22 13:05:35;0
19030;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-22 13:05:35;2018-01-04 11:00:41;2018-01-22 13:05:35;0
19031;20;SIM;Evoluções e Novos Projetos;Concluída;Em análise;Iniciada;2018-01-04 11:37:41;2018-01-04 11:27:13;2018-01-08 09:09:13;0
19031;20;SIM;Evoluções e Novos Projetos;Concluída;Iniciada;Teste da Mudança;2018-01-08 09:08:52;2018-01-04 11:27:13;2018-01-08 09:09:13;0
19031;20;SIM;Evoluções e Novos Projetos;Concluída;Teste da Mudança;Concluída;2018-01-08 09:09:13;2018-01-04 11:27:13;2018-01-08 09:09:13;0
19032;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-08 16:00:13;2018-01-04 11:27:16;2018-01-08 16:01:12;0
19032;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-08 16:00:30;2018-01-04 11:27:16;2018-01-08 16:01:12;0
19032;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-01-08 16:01:12;2018-01-04 11:27:16;2018-01-08 16:01:12;0
19033;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-04 14:18:50;2018-01-04 11:57:05;2018-01-04 14:22:24;0
19033;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-04 14:22:04;2018-01-04 11:57:05;2018-01-04 14:22:24;0
19033;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-01-04 14:22:25;2018-01-04 11:57:05;2018-01-04 14:22:24;0
19034;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-04 11:57:50;2018-01-04 11:57:39;2018-01-04 14:25:29;0
19034;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-04 14:24:38;2018-01-04 11:57:39;2018-01-04 14:25:29;0
19034;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-01-04 14:25:29;2018-01-04 11:57:39;2018-01-04 14:25:29;0
19035;17;GSAN;Evolutiva;Suspensa;Registrada;Em análise;2018-01-05 08:47:08;2018-01-04 13:37:48;2018-05-25 09:14:18;0
19035;17;GSAN;Evolutiva;Suspensa;Em análise;Aguardando Informação;2018-01-05 08:48:49;2018-01-04 13:37:48;2018-05-25 09:14:18;0
19035;17;GSAN;Evolutiva;Suspensa;Aguardando Informação;Informação retornada;2018-02-06 13:27:04;2018-01-04 13:37:48;2018-05-25 09:14:18;0
19035;17;GSAN;Evolutiva;Suspensa;Informação retornada;Em análise;2018-03-05 15:31:29;2018-01-04 13:37:48;2018-05-25 09:14:18;0
19035;17;GSAN;Evolutiva;Suspensa;Em análise;Suspensa;2018-05-25 09:14:18;2018-01-04 13:37:48;2018-05-25 09:14:18;0
19036;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-01-10 16:51:45;2018-01-04 14:11:02;2018-01-11 08:47:04;0
19036;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-01-11 08:44:50;2018-01-04 14:11:02;2018-01-11 08:47:04;0
19036;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-01-11 08:47:04;2018-01-04 14:11:02;2018-01-11 08:47:04;0
19037;61;SIG - Sistema Informações Gerenciais;Atendimento;Concluída;Registrada;Em análise;2018-02-08 15:30:34;2018-01-04 14:34:45;2018-02-08 15:30:57;0
19037;61;SIG - Sistema Informações Gerenciais;Atendimento;Concluída;Em análise;Iniciada;2018-02-08 15:30:49;2018-01-04 14:34:45;2018-02-08 15:30:57;0
19037;61;SIG - Sistema Informações Gerenciais;Atendimento;Concluída;Iniciada;Concluída;2018-02-08 15:30:57;2018-01-04 14:34:45;2018-02-08 15:30:57;0
19038;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-01-04 14:43:56;2018-01-04 14:43:38;2018-02-19 09:35:16;0
19038;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-01-04 14:44:05;2018-01-04 14:43:38;2018-02-19 09:35:16;0
